Geo,Cohort,Genre,Publisher_x,Devices,Section,Ad Unit,Ad Size,Creatives,Language,Targeting,Deal Type,DV,DCM,#Days,Est Imp,CTR%,VTR,Est Video Views,Est Clicks,Reach,Avg Freq,Net Rate,DMP Data Cost,Total Net Cost,eCPM,eCPC,Start Date,End Date,Line_Item,Total_Days,Campaign Name,Phase/inputs,Number_of_Days,Date,Publisher_y,Line Item Name,Impressions,Clicks,Views,25% Views,50% Views,75% Views,100% Views,Spends
Metros,SS,Entertainment,Youtube,Desktop+Mobile,All Placements,Video Ad,6 sec,Refer to Sting Details,Hinglish,"18-44 MF, SS",CPM (Target freq),N,Y,1.0,3284985.3975872016,0.0043,0.91,2989336.7118043536,14125.437209624966,1493175.1807214553,11.0,45,,147824.34289142405,45.0,10.465116279069766,2024-09-22,2024-09-26,Metro_SS_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFSS_CPM (,5,J'24 Digital Media Plan_Phase-1,DADR Plan,5,2024-09-26,Youtube,Metro_SS_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFSS_CPM (,3542308.0,16759.0,0.0,3439459.0,3345413.0,3283018.0,3235259.0,159403.86
Metros,SS,Entertainment,PMP OTT (Rest),Desktop+Mobile,Midroll (non-skip),Video Ad,10 sec,Refer to Sting Details,Hinglish,Status Shopper (SS),CPM,N,Y,1.0,114419.50000000004,0.012,0.85,97256.57500000004,1373.0340000000006,228839.0000000001,1.0,90,,10297.755000000005,90.0,7.499999999999999,2024-09-18,2024-09-19,Metro_SS_Enter_PMP OTT (Rest)_Deskt_Midro_ViAd_10 se_Refer_Hingl_StSh(S_CPM,2,J'24 Digital Media Plan_Phase-1,DADR Plan,1,2024-09-18,PMP,Metro_SS_Enter_PMP OTT (Rest)_Deskt_Midro_ViAd_10 se_Refer_Hingl_StSh(S_CPM,187593.0,474.0,0.0,0.0,0.0,0.0,157349.0,16883.37
Metros,SS,Entertainment,PMP OTT (Rest),Desktop+Mobile,Midroll (non-skip),Video Ad,10 sec,Refer to Sting Details,Hinglish,Status Shopper (SS),CPM,N,Y,1.0,114419.50000000004,0.012,0.85,97256.57500000004,1373.0340000000006,228839.0000000001,1.0,90,,10297.755000000005,90.0,7.499999999999999,2024-09-18,2024-09-19,Metro_SS_Enter_PMP OTT (Rest)_Deskt_Midro_ViAd_10 se_Refer_Hingl_StSh(S_CPM,2,J'24 Digital Media Plan_Phase-1,DADR Plan,2,2024-09-19,PMP,Metro_SS_Enter_PMP OTT (Rest)_Deskt_Midro_ViAd_10 se_Refer_Hingl_StSh(S_CPM,64281.0,158.0,0.0,0.0,0.0,0.0,52544.0,5785.29
Metros,SS,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"NTA - SL, OHL, CEPC, Consumables, WL",English,"18-44 MF, SS",CPM,Y,Y,1.0,666596.0628220781,0.015,,0.0,9998.940942331172,888794.7504294375,6.0,105,,69992.5865963182,105.0,7,2024-09-18,2024-09-25,Metro_SS_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_NTA -_Engli_18MFSS_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,1,2024-09-18,DSP,Metro_SS_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_NTA -_Engli_18MFSS_CPM,105522.0,115.0,0.0,0.0,0.0,0.0,0.0,11079.81
Metros,SS,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"NTA - SL, OHL, CEPC, Consumables, WL",English,"18-44 MF, SS",CPM,Y,Y,1.0,666596.0628220781,0.015,,0.0,9998.940942331172,888794.7504294375,6.0,105,,69992.5865963182,105.0,7,2024-09-18,2024-09-25,Metro_SS_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_NTA -_Engli_18MFSS_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,2,2024-09-19,DSP,Metro_SS_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_NTA -_Engli_18MFSS_CPM,129939.0,681.0,0.0,0.0,0.0,0.0,0.0,13643.595
Metros,SS,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"NTA - SL, OHL, CEPC, Consumables, WL",English,"18-44 MF, SS",CPM,Y,Y,1.0,666596.0628220781,0.015,,0.0,9998.940942331172,888794.7504294375,6.0,105,,69992.5865963182,105.0,7,2024-09-18,2024-09-25,Metro_SS_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_NTA -_Engli_18MFSS_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,3,2024-09-20,DSP,Metro_SS_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_NTA -_Engli_18MFSS_CPM,1671895.0,11942.0,0.0,0.0,0.0,0.0,0.0,175548.975
Metros,SS,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"NTA - SL, OHL, CEPC, Consumables, WL",English,"18-44 MF, SS",CPM,Y,Y,1.0,666596.0628220781,0.015,,0.0,9998.940942331172,888794.7504294375,6.0,105,,69992.5865963182,105.0,7,2024-09-18,2024-09-25,Metro_SS_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_NTA -_Engli_18MFSS_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,4,2024-09-21,DSP,Metro_SS_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_NTA -_Engli_18MFSS_CPM,670391.0,13356.0,0.0,0.0,0.0,0.0,0.0,70391.05500000001
Metros,SS,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"NTA - SL, OHL, CEPC, Consumables, WL",English,"18-44 MF, SS",CPM,Y,Y,1.0,666596.0628220781,0.015,,0.0,9998.940942331172,888794.7504294375,6.0,105,,69992.5865963182,105.0,7,2024-09-18,2024-09-25,Metro_SS_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_NTA -_Engli_18MFSS_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,5,2024-09-22,DSP,Metro_SS_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_NTA -_Engli_18MFSS_CPM,679460.0,3932.0,0.0,0.0,0.0,0.0,0.0,71343.3
Metros,SS,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"NTA - SL, OHL, CEPC, Consumables, WL",English,"18-44 MF, SS",CPM,Y,Y,1.0,666596.0628220781,0.015,,0.0,9998.940942331172,888794.7504294375,6.0,105,,69992.5865963182,105.0,7,2024-09-18,2024-09-25,Metro_SS_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_NTA -_Engli_18MFSS_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,6,2024-09-23,DSP,Metro_SS_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_NTA -_Engli_18MFSS_CPM,671421.0,31447.0,0.0,0.0,0.0,0.0,0.0,70499.205
Metros,SS,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"NTA - SL, OHL, CEPC, Consumables, WL",English,"18-44 MF, SS",CPM,Y,Y,1.0,666596.0628220781,0.015,,0.0,9998.940942331172,888794.7504294375,6.0,105,,69992.5865963182,105.0,7,2024-09-18,2024-09-25,Metro_SS_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_NTA -_Engli_18MFSS_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,7,2024-09-24,DSP,Metro_SS_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_NTA -_Engli_18MFSS_CPM,689124.0,36835.0,0.0,0.0,0.0,0.0,0.0,72358.02
Metros,SS,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"NTA - SL, OHL, CEPC, Consumables, WL",English,"18-44 MF, SS",CPM,Y,Y,1.0,666596.0628220781,0.015,,0.0,9998.940942331172,888794.7504294375,6.0,105,,69992.5865963182,105.0,7,2024-09-18,2024-09-25,Metro_SS_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_NTA -_Engli_18MFSS_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,8,2024-09-25,DSP,Metro_SS_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_NTA -_Engli_18MFSS_CPM,681035.0,22739.0,0.0,0.0,0.0,0.0,0.0,71508.675
Metros,SUF,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, SUF",CPM (Target Freq),N,Y,1.0,1102796.3455004753,0.0041,0.75,827097.2591253564,4521.465016551949,1985033.4219008556,5.0,110,,121307.59800505226,110.0,26.829268292682922,2024-09-18,2024-09-26,Metro_SUF_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSU_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,1,2024-09-18,Youtube,Metro_SUF_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSU_CPM (,82053.0,198.0,0.0,75650.0,73472.0,72040.0,71012.0,9025.83
Metros,SUF,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, SUF",CPM (Target Freq),N,Y,1.0,1102796.3455004753,0.0041,0.75,827097.2591253564,4521.465016551949,1985033.4219008556,5.0,110,,121307.59800505226,110.0,26.829268292682922,2024-09-18,2024-09-26,Metro_SUF_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSU_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,2,2024-09-19,Youtube,Metro_SUF_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSU_CPM (,84573.0,221.0,0.0,79998.0,78226.0,76903.0,75931.0,9303.029999999999
Metros,SUF,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, SUF",CPM (Target Freq),N,Y,1.0,1102796.3455004753,0.0041,0.75,827097.2591253564,4521.465016551949,1985033.4219008556,5.0,110,,121307.59800505226,110.0,26.829268292682922,2024-09-18,2024-09-26,Metro_SUF_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSU_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,3,2024-09-20,Youtube,Metro_SUF_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSU_CPM (,89317.0,235.0,0.0,84502.0,82361.0,80823.0,79642.0,9824.87
Metros,SUF,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, SUF",CPM (Target Freq),N,Y,1.0,1102796.3455004753,0.0041,0.75,827097.2591253564,4521.465016551949,1985033.4219008556,5.0,110,,121307.59800505226,110.0,26.829268292682922,2024-09-18,2024-09-26,Metro_SUF_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSU_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,4,2024-09-21,Youtube,Metro_SUF_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSU_CPM (,151222.0,337.0,0.0,145809.0,143055.0,141077.0,139465.0,16634.420000000002
Metros,SUF,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, SUF",CPM (Target Freq),N,Y,1.0,1102796.3455004753,0.0041,0.75,827097.2591253564,4521.465016551949,1985033.4219008556,5.0,110,,121307.59800505226,110.0,26.829268292682922,2024-09-18,2024-09-26,Metro_SUF_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSU_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,5,2024-09-22,Youtube,Metro_SUF_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSU_CPM (,164291.0,405.0,0.0,157659.0,154815.0,152638.0,150927.0,18072.01
Metros,SUF,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, SUF",CPM (Target Freq),N,Y,1.0,1102796.3455004753,0.0041,0.75,827097.2591253564,4521.465016551949,1985033.4219008556,5.0,110,,121307.59800505226,110.0,26.829268292682922,2024-09-18,2024-09-26,Metro_SUF_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSU_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,6,2024-09-23,Youtube,Metro_SUF_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSU_CPM (,1338570.0,4440.0,0.0,1285011.0,1254980.0,1233857.0,1216550.0,147242.7
Metros,SUF,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, SUF",CPM (Target Freq),N,Y,1.0,1102796.3455004753,0.0041,0.75,827097.2591253564,4521.465016551949,1985033.4219008556,5.0,110,,121307.59800505226,110.0,26.829268292682922,2024-09-18,2024-09-26,Metro_SUF_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSU_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,7,2024-09-24,Youtube,Metro_SUF_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSU_CPM (,2958124.0,14162.0,0.0,2797587.0,2719310.0,2667207.0,2627559.0,325393.64
Metros,SUF,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, SUF",CPM (Target Freq),N,Y,1.0,1102796.3455004753,0.0041,0.75,827097.2591253564,4521.465016551949,1985033.4219008556,5.0,110,,121307.59800505226,110.0,26.829268292682922,2024-09-18,2024-09-26,Metro_SUF_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSU_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,8,2024-09-25,Youtube,Metro_SUF_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSU_CPM (,2656062.0,22431.0,0.0,2487599.0,2407216.0,2344621.0,2296464.0,292166.82
Metros,SUF,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, SUF",CPM (Target Freq),N,Y,1.0,1102796.3455004753,0.0041,0.75,827097.2591253564,4521.465016551949,1985033.4219008556,5.0,110,,121307.59800505226,110.0,26.829268292682922,2024-09-18,2024-09-26,Metro_SUF_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSU_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,9,2024-09-26,Youtube,Metro_SUF_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSU_CPM (,2180583.0,16969.0,0.0,2055248.0,1992665.0,1946346.0,1910852.0,239864.13
Metros,SUF,Entertainment,Youtube,Desktop+Mobile,All Placements,Video Ad,6 sec,Refer to Sting Details,Hinglish,"18-44 MF, SUF",CPM (Target freq),N,Y,1.0,4004106.173866871,0.0043,0.91,3643736.6182188527,17217.656547627546,1430037.9192381685,14.0,45,,180184.7778240092,45.0,10.465116279069766,2024-09-22,2024-09-26,Metro_SUF_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFSU_CPM (,5,J'24 Digital Media Plan_Phase-1,DADR Plan,1,2024-09-22,Youtube,Metro_SUF_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFSU_CPM (,2229184.0,10621.0,0.0,2175080.0,2116020.0,2075739.0,2045789.0,100313.28
Metros,SUF,Entertainment,Youtube,Desktop+Mobile,All Placements,Video Ad,6 sec,Refer to Sting Details,Hinglish,"18-44 MF, SUF",CPM (Target freq),N,Y,1.0,4004106.173866871,0.0043,0.91,3643736.6182188527,17217.656547627546,1430037.9192381685,14.0,45,,180184.7778240092,45.0,10.465116279069766,2024-09-22,2024-09-26,Metro_SUF_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFSU_CPM (,5,J'24 Digital Media Plan_Phase-1,DADR Plan,2,2024-09-23,Youtube,Metro_SUF_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFSU_CPM (,5616484.0,23482.0,0.0,5504968.0,5375525.0,5284995.0,5216904.0,252741.78
Metros,SUF,Entertainment,Youtube,Desktop+Mobile,All Placements,Video Ad,6 sec,Refer to Sting Details,Hinglish,"18-44 MF, SUF",CPM (Target freq),N,Y,1.0,4004106.173866871,0.0043,0.91,3643736.6182188527,17217.656547627546,1430037.9192381685,14.0,45,,180184.7778240092,45.0,10.465116279069766,2024-09-22,2024-09-26,Metro_SUF_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFSU_CPM (,5,J'24 Digital Media Plan_Phase-1,DADR Plan,3,2024-09-24,Youtube,Metro_SUF_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFSU_CPM (,5972048.0,25316.0,0.0,5843249.0,5717949.0,5629766.0,5560321.0,268742.16
Metros,SUF,Entertainment,Youtube,Desktop+Mobile,All Placements,Video Ad,6 sec,Refer to Sting Details,Hinglish,"18-44 MF, SUF",CPM (Target freq),N,Y,1.0,4004106.173866871,0.0043,0.91,3643736.6182188527,17217.656547627546,1430037.9192381685,14.0,45,,180184.7778240092,45.0,10.465116279069766,2024-09-22,2024-09-26,Metro_SUF_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFSU_CPM (,5,J'24 Digital Media Plan_Phase-1,DADR Plan,4,2024-09-25,Youtube,Metro_SUF_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFSU_CPM (,2881811.0,12787.0,0.0,2818793.0,2754511.0,2709197.0,2673883.0,129681.495
Metros,SUF,Entertainment,Youtube,Desktop+Mobile,All Placements,Video Ad,6 sec,Refer to Sting Details,Hinglish,"18-44 MF, SUF",CPM (Target freq),N,Y,1.0,4004106.173866871,0.0043,0.91,3643736.6182188527,17217.656547627546,1430037.9192381685,14.0,45,,180184.7778240092,45.0,10.465116279069766,2024-09-22,2024-09-26,Metro_SUF_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFSU_CPM (,5,J'24 Digital Media Plan_Phase-1,DADR Plan,5,2024-09-26,Youtube,Metro_SUF_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFSU_CPM (,7230824.0,31328.0,0.0,7057153.0,6862554.0,6735787.0,6639837.0,325387.08
Metros,SUF,Entertainment,PMP OTT (Rest),Desktop+Mobile,Midroll (non-skip),Video Ad,10 sec,Refer to Sting Details,Hinglish,Socially Upmarket Family (SUF),CPM,N,Y,1.0,107133.5,0.012,0.85,91063.475,1285.602,214267.0,1.0,90,,9642.015,90.0,7.499999999999999,2024-09-18,2024-09-19,Metro_SUF_Enter_PMP OTT (Rest)_Deskt_Midro_ViAd_10 se_Refer_Hingl_SoUpFa(S_CPM,2,J'24 Digital Media Plan_Phase-1,DADR Plan,1,2024-09-18,PMP,Metro_SUF_Enter_PMP OTT (Rest)_Deskt_Midro_ViAd_10 se_Refer_Hingl_SoUpFa(S_CPM,165853.0,535.0,0.0,0.0,0.0,0.0,147989.0,14926.77
Metros,SUF,Entertainment,PMP OTT (Rest),Desktop+Mobile,Midroll (non-skip),Video Ad,10 sec,Refer to Sting Details,Hinglish,Socially Upmarket Family (SUF),CPM,N,Y,1.0,107133.5,0.012,0.85,91063.475,1285.602,214267.0,1.0,90,,9642.015,90.0,7.499999999999999,2024-09-18,2024-09-19,Metro_SUF_Enter_PMP OTT (Rest)_Deskt_Midro_ViAd_10 se_Refer_Hingl_SoUpFa(S_CPM,2,J'24 Digital Media Plan_Phase-1,DADR Plan,2,2024-09-19,PMP,Metro_SUF_Enter_PMP OTT (Rest)_Deskt_Midro_ViAd_10 se_Refer_Hingl_SoUpFa(S_CPM,54663.0,165.0,0.0,0.0,0.0,0.0,46115.0,4919.67
Metros,SUF,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL(higher skew), CEPC, LA,TV, OHL, SL",English,"18-44 MF, SUF",CPM,Y,Y,1.0,812521.5450216864,0.015,,0.0,12187.823175325297,1083362.060028915,6.0,105,,85314.76222727707,105.0,7,2024-09-18,2024-09-25,Metro_SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,1,2024-09-18,DSP,Metro_SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,114084.0,114.0,0.0,0.0,0.0,0.0,0.0,11978.820000000002
Metros,SUF,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL(higher skew), CEPC, LA,TV, OHL, SL",English,"18-44 MF, SUF",CPM,Y,Y,1.0,812521.5450216864,0.015,,0.0,12187.823175325297,1083362.060028915,6.0,105,,85314.76222727707,105.0,7,2024-09-18,2024-09-25,Metro_SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,2,2024-09-19,DSP,Metro_SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,123427.0,487.0,0.0,0.0,0.0,0.0,0.0,12959.835
Metros,SUF,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL(higher skew), CEPC, LA,TV, OHL, SL",English,"18-44 MF, SUF",CPM,Y,Y,1.0,812521.5450216864,0.015,,0.0,12187.823175325297,1083362.060028915,6.0,105,,85314.76222727707,105.0,7,2024-09-18,2024-09-25,Metro_SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,3,2024-09-20,DSP,Metro_SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,1890664.0,13236.0,0.0,0.0,0.0,0.0,0.0,198519.72
Metros,SUF,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL(higher skew), CEPC, LA,TV, OHL, SL",English,"18-44 MF, SUF",CPM,Y,Y,1.0,812521.5450216864,0.015,,0.0,12187.823175325297,1083362.060028915,6.0,105,,85314.76222727707,105.0,7,2024-09-18,2024-09-25,Metro_SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,4,2024-09-21,DSP,Metro_SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,854887.0,17024.0,0.0,0.0,0.0,0.0,0.0,89763.13500000001
Metros,SUF,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL(higher skew), CEPC, LA,TV, OHL, SL",English,"18-44 MF, SUF",CPM,Y,Y,1.0,812521.5450216864,0.015,,0.0,12187.823175325297,1083362.060028915,6.0,105,,85314.76222727707,105.0,7,2024-09-18,2024-09-25,Metro_SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,5,2024-09-22,DSP,Metro_SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,867038.0,5953.0,0.0,0.0,0.0,0.0,0.0,91038.99
Metros,SUF,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL(higher skew), CEPC, LA,TV, OHL, SL",English,"18-44 MF, SUF",CPM,Y,Y,1.0,812521.5450216864,0.015,,0.0,12187.823175325297,1083362.060028915,6.0,105,,85314.76222727707,105.0,7,2024-09-18,2024-09-25,Metro_SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,6,2024-09-23,DSP,Metro_SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,835962.0,39094.0,0.0,0.0,0.0,0.0,0.0,87776.01
Metros,SUF,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL(higher skew), CEPC, LA,TV, OHL, SL",English,"18-44 MF, SUF",CPM,Y,Y,1.0,812521.5450216864,0.015,,0.0,12187.823175325297,1083362.060028915,6.0,105,,85314.76222727707,105.0,7,2024-09-18,2024-09-25,Metro_SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,7,2024-09-24,DSP,Metro_SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,854933.0,41133.0,0.0,0.0,0.0,0.0,0.0,89767.965
Metros,SUF,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL(higher skew), CEPC, LA,TV, OHL, SL",English,"18-44 MF, SUF",CPM,Y,Y,1.0,812521.5450216864,0.015,,0.0,12187.823175325297,1083362.060028915,6.0,105,,85314.76222727707,105.0,7,2024-09-18,2024-09-25,Metro_SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,8,2024-09-25,DSP,Metro_SUF_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFSU_CPM,916071.0,28174.0,0.0,0.0,0.0,0.0,0.0,96187.455
Metros,VM,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, VM",CPM (Target Freq),N,Y,1.0,3009982.655748065,0.0041,0.75,2257486.9918110487,12340.928888567068,4514973.983622097,6.0,110,,331098.0921322872,110.0,26.829268292682926,2024-09-18,2024-09-26,Metro_VM_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFVM_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,1,2024-09-18,Youtube,Metro_VM_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFVM_CPM (,226637.0,627.0,0.0,208382.0,202314.0,198161.0,195277.0,24930.07
Metros,VM,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, VM",CPM (Target Freq),N,Y,1.0,3009982.655748065,0.0041,0.75,2257486.9918110487,12340.928888567068,4514973.983622097,6.0,110,,331098.0921322872,110.0,26.829268292682926,2024-09-18,2024-09-26,Metro_VM_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFVM_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,2,2024-09-19,Youtube,Metro_VM_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFVM_CPM (,237595.0,594.0,0.0,225613.0,220562.0,217000.0,214302.0,26135.45
